name,time
3617,872
3618,994
3619,938
361,1016
3620,1307
3621,937
3622,864
3623,801
3624,770
3625,1013
3626,752
3627,786
3628,743
3629,773
3630,784
3631,774
3632,803
3633,778
3634,707
3635,723
3636,708
3637,753
3638,815
3639,734
363,785
3640,759
3641,811
3642,814
3643,1501
3644,1056
3645,1059
3646,1098
3647,1038
3649,889
364,713
3650,927
3651,830
3652,715
3653,777
3654,722
3655,675
3656,696
3657,736
3658,684
3659,707
365,715
3660,669
3661,671
3662,670
3663,663
3664,718
3665,919
3666,861
3667,812
3668,1041
3669,714
366,712
3670,927
3671,959
3672,900
3673,1037
3674,813
3675,1348
3676,893
3677,797
3678,750
3679,926
367,713
3681,836
3682,717
3683,748
3684,730
3685,759
3687,686
3688,809
3690,744
3691,707
3692,705
3693,764
3694,671
3695,764
3696,920
3697,695
3698,838
3699,917
369,745
36,730
3700,869
3701,691
3702,788
3703,696
3704,696
3705,678
3706,677
3707,866
3708,767
3709,843
370,810
3710,1110
3711,886
3712,939
3713,895
3714,1054
3715,797
3718,1003
3719,955
371,727
3720,809
3721,773
3722,660
3723,931
3724,899
3725,703
3726,706
3727,716
3728,718
3729,750
372,849
3730,717
3731,728
3732,703
3733,705
3734,644
3735,718
3736,826
3737,782
3738,680
3739,791
373,814
3740,1070
3741,810
3742,796
3743,695
3744,791
3745,708
3746,740
3747,929
3748,781
3749,672
374,775
3750,815
3751,821
3752,838
3753,743
3754,772
3755,694
3756,761
3757,753
3758,718
3759,930
375,800
3760,722
3761,665
3762,672
3763,719
3764,809
3765,772
3768,728
3769,704
376,730
3770,691
3771,730
3772,749
3773,769
3774,797
3775,700
3776,725
3777,736
3778,784
3779,718
377,697
3780,656
3781,939
3782,852
3784,762
3785,1197
3786,674
3787,745
3788,880
3789,996
378,1025
3790,717
3791,754
3793,791
3794,829
3795,883
3796,974
3798,869
3799,750
379,694
37,866
3800,991
3801,927
3802,857
3803,1105
3804,730
3805,843
3806,942
3807,861
3808,797
3809,696
380,906
3810,844
3811,764
3812,706
3813,659
3814,657
3815,709
3816,709
3817,1055
3818,778
3819,736
381,679
3820,811
3821,848
3822,865
3823,780
3824,805
3825,673
3826,663
3827,732
3828,709
3829,717
382,713
3830,710
3831,680
3832,657
3833,711
3834,622
3835,776
3836,687
3837,697
3838,653
3839,669
383,682
3840,719
3841,869
3842,673
3843,711
3844,761
3845,763
3846,661
3847,761
3848,775
3849,926
384,737
3850,726
3851,985
3852,968
3853,755
3854,713
3855,733
3856,696
3857,674
3859,736
385,756
3860,747
3861,669
3862,686
3863,670
3865,647
3866,652
3867,789
3868,671
3869,752
386,733
3870,698
3871,738
3872,732
3873,760
3874,759
3875,830
3876,843
3878,1029
3879,1195
387,800
3880,886
3881,840
3882,954
3883,717
3884,766
3885,782
3886,969
3887,1076
3888,1378
3889,1333
388,1283
3890,1552
3891,1645
3892,1540
3893,1506
3894,1566
3895,1836
3896,1119
3897,946
3898,1294
3899,840
389,865
38,868
3900,966
3901,1200
3903,1598
3904,1371
3905,1202
3906,1307
3907,1478
3908,1733
3909,1376
390,1493
3910,1670
3911,1678
3912,1635
3913,1407
3914,1136
3915,941
3916,901
3918,964
3919,803
391,736
3920,753
3921,779
3922,745
3923,805
3924,1121
3925,981
3926,809
3927,786
3928,706
3929,725
392,680
3930,726
3931,678
3933,685
3934,695
3935,706
3936,712
3937,723
3938,745
393,671
3940,766
3941,726
3942,776
3943,821
3944,847
3945,869
3946,801
3947,718
3948,749
394,795
3950,773
3951,885
3952,751
3953,720
3954,752
3955,661
3956,728
3957,685
3958,650
3959,688
395,668
3960,672
3962,700
3963,709
3964,745
3965,680
3966,690
3967,703
3968,673
3969,687
396,711
3970,762
3971,859
3972,797
3973,750
3974,760
3975,740
3976,685
3977,725
3978,695
3979,681
397,688
3980,736
3981,811
3982,717
3984,664
3985,658
3986,689
3987,782
3988,723
3989,722
398,718
3990,709
3991,687
3992,708
3993,762
3994,689
3995,763
3996,714
3997,867
3998,758
3999,817
399,758
39,694
3,766
4000,747
4001,739
4002,698
4003,730
4004,709
4005,733
4006,688
4007,775
4008,741
4009,695
400,707
4010,687
4011,681
4012,705
4013,685
4014,710
4015,678
4016,689
4017,709
4018,727
4019,716
401,684
4020,819
4021,770
4022,781
4023,750
4024,792
4025,770
4026,709
4027,690
4028,710
4029,747
402,784
4030,677
4031,779
4032,668
4033,751
4035,729
4036,681
4037,756
4039,700
403,740
4040,727
4041,750
4042,715
4043,638
4044,691
4045,706
4046,686
4047,752
4048,748
4049,766
404,723
4050,694
4051,761
4052,734
4053,708
4054,738
4055,701
4056,672
4057,681
4058,709
4059,706
405,677
4060,664
4061,705
4062,687
4063,721
4064,721
4065,739
4066,707
4067,662
4068,681
4069,653
406,695
4070,704
4071,697
4072,773
4073,766
4074,804
4075,749
4076,686
4077,732
4078,768
4079,676
407,664
4080,702
4081,749
4082,692
4083,715
4084,730
4085,714
4086,710
4087,723
4088,720
4089,724
408,680
4090,738
4093,730
4094,714
4095,787
4096,678
4097,773
4098,730
4099,683
409,739
40,818
4100,889
4101,673
4102,736
4104,707
4105,770
4106,688
4107,693
4108,693
4109,727
410,702
4110,692
4111,704
4112,694
4113,770
4114,724
4115,767
4116,825
4117,700
4118,688
4119,688
411,731
4120,732
4121,708
4122,709
4123,690
4125,684
4126,657
4127,745
4128,841
4129,875
412,831
4130,741
4131,757
4132,686
4133,695
4134,661
4135,702
4136,700
4137,680
4138,754
4139,692
413,686
4140,686
4141,688
4142,665
4143,736
4144,713
4145,704
4146,750
4147,757
4148,685
4149,700
414,694
4150,775
4151,708
4153,704
4154,787
4155,774
4156,863
4157,741
4158,778
4159,716
415,789
4160,721
4161,706
4162,710
4163,707
4164,690
4165,714
4166,714
4167,705
4168,724
4169,707
416,741
4170,763
4171,667
4172,706
4173,746
4174,652
4175,766
4176,693
4177,684
4178,689
4179,741
417,746
4180,838
4181,784
4182,722
4183,746
4184,718
4185,740
4186,694
4187,686
4188,697
4189,658
4190,708
4191,717
4192,691
4193,699
4194,675
4195,676
4196,689
4197,653
4198,680
4199,706
419,700
41,730
4200,717
4201,691
4202,667
4203,702
4204,703
4205,760
4206,843
4207,810
4208,752
4209,722
420,709
4210,718
4211,740
4212,834
4213,654
4214,749
4215,738
4216,689
4217,720
4218,749
4219,697
421,731
4220,727
4221,761
4222,721
4223,687
4224,670
4225,702
4226,718
4227,663
4228,720
4229,647
422,665
4230,730
4231,848
4232,810
4233,750
4234,756
4235,718
4236,686
4237,657
4238,723
4239,668
423,673
4240,740
4241,679
4242,682
4243,670
4244,679
4245,687
4246,735
4247,731
4248,716
4249,692
424,739
4250,707
4251,696
4252,661
4253,668
4254,760
4255,770
4256,835
4257,862
4258,747
4259,717
425,748
4260,739
4261,723
4262,788
4263,689
4264,773
4265,676
4266,697
4267,676
4268,660
4269,659
426,686
4270,663
4271,682
4272,711
4273,688
4274,758
4275,689
4276,701
4277,656
4278,746
4279,708
427,656
4280,711
4281,797
4282,781
4283,704
4284,735
4285,751
4286,695
4287,682
4288,763
4289,774
428,681
4290,720
4291,683
4292,740
4293,737
4294,813
4295,792
4296,817
4297,854
4298,759
4299,720
429,789
42,751
4300,766
4301,796
4302,768
4303,769
4304,744
4305,743
4306,895
4307,810
4308,779
4309,760
430,790
4311,712
4312,763
4313,708
4314,781
4315,754
4316,682
4317,685
4318,716
4319,703
431,731
4320,711
4321,714
4322,708
4323,724
4325,715
4326,773
4327,759
4328,714
4329,719
432,735
4330,726
4331,724
4332,825
4333,936
4334,871
4335,823
4336,718
4337,719
4338,748
4339,718
433,739
4340,711
4341,731
4342,731
4343,714
4344,703
4345,686
4346,717
4347,820
4348,737
4349,772
434,719
4350,725
4351,658
4352,709
4353,719
4354,727
4355,723
4356,774
4357,713
4358,760
4359,837
435,843
4360,752
4361,816
4362,835
4363,783
4364,745
4365,750
4366,743
4367,729
4368,778
436,739
4370,767
4371,728
4372,717
4373,730
4374,731
4375,695
4376,696
4377,768
4378,773
4379,724
437,712
4380,690
4381,726
4382,772
4383,785
4384,881
4385,838
4386,800
4387,767
4388,707
4389,757
438,845
4390,808
4391,793
4393,766
4394,1035
4395,852
4396,907
4397,2231
4398,1240
4399,1271
439,1680
43,1452
4400,1205
4401,1550
4402,1503
4403,1370
4404,1060
4405,1148
4406,1196
4408,1363
4409,1242
440,1055
4410,1072
4411,1228
4412,1036
4413,1010
4414,1176
4415,1026
4416,910
4417,771
4418,852
4419,875
441,857
4420,968
4421,946
4422,915
4423,942
4424,797
4425,817
4426,819
4427,875
4428,1123
4429,1326
442,1129
4430,857
4431,919
4432,951
4433,797
4434,869
4435,860
4436,733
4437,802
4438,780
4439,751
443,691
4440,733
4441,689
4442,820
4443,749
4444,711
4445,775
4446,729
4447,872
4448,748
4449,685
444,789
4450,713
4451,723
4452,779
4453,781
4454,795
4455,883
4456,851
4457,750
4458,731
4459,807
445,750
4460,782
4461,760
4462,724
4463,796
4464,706
4465,730
4466,734
4467,772
4468,781
4469,758
446,813
4470,788
4471,730
4472,730
4473,747
4474,729
4475,764
4477,788
4478,770
4479,770
447,956
4480,868
4481,805
4482,816
4483,801
4484,836
4485,777
4486,727
4487,847
4488,791
4489,715
448,770
4490,736
4491,776
4492,746
4493,733
4494,763
4495,757
4496,696
4497,734
4498,681
4499,710
449,835
44,778
4500,814
4501,913
4502,871
4503,886
4504,860
4505,798
4506,760
4507,810
4508,951
4509,730
450,758
4510,740
4511,726
4513,688
4514,727
4515,795
4516,710
4517,726
4518,697
4519,681
451,731
4520,703
4521,697
4523,753
4524,782
4525,752
4526,709
4527,719
4528,786
4529,828
452,889
4530,816
4531,775
4532,710
4533,731
4534,722
4535,743
4536,704
4537,755
4538,700
4539,755
453,1222
4540,855
4541,783
4542,835
4543,753
4544,779
4546,777
4547,759
4548,708
454,715
4550,676
4551,718
4552,729
4553,777
4554,844
4555,792
4556,814
4557,737
4558,772
4559,697
455,673
4560,800
4562,782
4563,777
4564,768
4565,773
4566,688
4567,684
4568,667
4569,677
456,736
4570,742
4571,681
4572,747
4573,695
4574,702
4575,700
4577,715
4578,699
4579,678
457,718
4580,788
4581,814
4582,741
4583,748
4584,678
4586,736
4587,734
4588,650
4589,681
458,727
4590,699
4591,744
4592,666
4593,727
4594,704
4596,757
4597,716
4598,680
4599,662
459,707
45,690
4600,693
4601,712
4602,657
4603,680
4604,660
4605,724
4607,734
4608,714
4609,815
460,710
4611,731
4612,771
4613,697
4614,650
4615,664
4616,663
4617,685
4618,666
4619,655
461,684
4620,645
4621,650
4622,742
4623,722
4624,663
4625,738
4626,625
4627,738
4628,653
4629,727
462,708
4631,836
4632,678
4633,661
4635,671
4636,783
4637,849
4638,699
4639,721
463,733
4640,725
4641,706
4642,776
4643,667
4644,652
4645,696
4646,661
4647,680
4648,705
4649,679
464,687
4650,728
4651,706
4652,708
4653,641
4654,664
4655,714
4656,759
4657,676
4658,689
4659,735
465,691
4660,666
4661,901
4662,822
4663,699
4664,743
4665,662
4666,688
4667,689
4668,689
4669,674
466,686
4670,718
4671,723
4672,711
4673,687
4674,668
4675,723
4676,698
4677,711
4678,709
4679,773
467,646
4680,694
4681,684
4682,694
4683,691
4684,666
4685,677
4686,662
4687,738
4688,800
4689,781
468,674
4690,730
4691,666
4692,712
4693,683
4694,766
4695,655
4696,679
4697,662
4698,705
469,694
46,699
4700,696
4701,735
4702,711
4703,658
4704,731
4705,727
4706,767
4707,670
4708,689
4709,708
470,689
4710,675
4711,753
4712,676
4713,757
4714,843
4715,831
4716,704
4717,722
4718,728
4719,708
471,704
4721,672
4722,695
4723,712
4724,661
4725,665
4726,676
4727,677
4728,739
4729,657
472,737
4730,671
4731,656
4732,708
4733,687
4734,668
4735,670
4736,671
4737,742
4738,653
4739,715
473,770
4740,832
4741,705
4742,705
4743,664
4744,735
4745,707
4746,742
4747,697
4748,694
4749,685
474,700
4750,695
4751,703
4752,700
4753,696
4754,809
4755,718
4756,707
4757,768
4758,692
4759,677
475,712
4760,693
4761,660
4762,768
4763,692
4764,654
4765,699
4766,770
4767,831
4768,772
4769,673
476,702
4770,860
4771,772
4772,663
4773,656
4774,676
4775,782
4777,717
4778,804
4779,661
477,717
4780,691
4781,706
4782,681
4783,700
4784,717
4785,691
4786,757
4787,733
4788,706
4789,743
478,669
4790,721
4791,684
4792,730
4793,797
4794,727
4795,686
4797,776
4798,693
4799,751
479,725
47,686
4800,718
4801,698
4802,662
4803,734
4804,772
4805,737
4806,706
4807,738
4808,650
4809,724
480,736
4810,732
4811,752
4812,685
4813,687
4814,699
4815,688
4816,668
4817,716
4818,674
4819,659
481,672
4820,692
4821,659
4822,718
4823,798
4824,866
4825,755
4826,752
4827,674
4828,721
4829,696
482,665
4830,674
4831,685
4832,692
4833,687
4835,716
4836,669
4837,728
4838,650
4839,674
483,694
4840,735
4841,699
4842,715
4843,725
4844,742
4845,727
4846,646
4847,681
4848,707
4849,686
484,803
4850,717
4851,688
4852,736
4854,776
4855,723
4856,717
4857,667
4858,710
4859,704
485,661
4860,677
4861,698
4862,680
4863,674
4864,676
4865,673
4866,683
4867,720
4868,736
4869,683
486,709
4870,643
4871,679
4872,644
4873,659
4874,736
4875,668
4876,715
4877,707
4878,758
4879,779
487,681
4880,763
4881,681
4882,750
4883,764
4884,657
4885,638
4886,694
4887,732
4888,703
4889,716
488,685
4890,715
4891,738
4892,637
4893,674
4894,713
4895,748
4896,672
4897,677
4898,715
4899,697
489,730
48,704
4900,737
4901,784
4902,855
4903,803
4904,653
4905,675
4906,719
4907,717
4908,684
4909,677
4910,675
4911,672
4912,728
4913,741
4914,689
4915,731
4916,717
4917,715
4918,720
4919,770
491,693
4920,768
4921,696
4922,772
4923,668
4924,663
4925,662
4926,747
4927,687
4928,749
4929,874
492,726
4930,725
4931,736
4932,693
4933,683
4934,718
4935,685
4936,664
4937,713
4938,669
4939,703
493,716
4940,698
4941,674
4942,622
4943,648
4944,695
4945,739
4946,718
4947,665
4949,659
494,710
4950,688
4951,713
4952,658
4953,694
4954,719
4955,712
4956,832
4957,827
4958,680
4959,819
495,713
4960,695
4961,685
4962,684
4963,703
4964,690
4965,650
4966,725
4967,642
4968,662
4969,679
496,665
4970,674
4971,737
4972,666
4973,687
4974,669
4976,659
4977,675
4978,719
4979,743
497,676
4980,777
4981,709
4982,667
4984,666
4985,711
4986,800
4987,797
4988,722
4989,744
498,658
4990,709
4991,692
4992,692
4993,707
4994,691
4995,649
4996,748
4997,749
4998,741
4999,684
499,666
49,743
4,669
5000,749
5001,671
5002,704
5003,678
5004,742
5005,714
5006,702
5007,728
5009,777
500,840
5010,802
5011,774
5012,695
5014,727
5015,768
5016,684
5017,636
5018,655
5019,657
501,668
5020,693
5021,693
5022,675
5023,702
5024,701
5025,665
5026,684
5028,671
5029,634
5030,709
5031,655
5032,720
5033,659
5034,759
5035,704
5036,694
5037,673
5038,710
5039,785
503,899
5040,786
5041,754
5042,695
5043,739
5044,767
5045,711
5046,681
5047,666
5048,707
5049,749
504,652
5050,670
5051,692
5052,652
5053,690
5054,746
5055,700
5056,693
5057,698
5058,689
5059,707
505,724
5060,718
5061,695
5062,683
5063,714
5064,690
5065,668
5066,741
5067,850
5068,868
5069,750
506,651
5070,794
5071,730
5072,714
5073,669
5074,727
5075,674
5076,697
5077,688
5078,663
5079,699
507,659
5080,706
5081,703
5082,692
5083,709
5084,694
5085,734
5086,720
5087,724
5088,644
5089,704
508,679
5090,735
5091,754
5092,755
5093,781
5094,697
5095,671
5096,795
5097,663
5098,681
5099,734
509,647
50,667
5100,694
5101,649
5102,646
5103,654
5104,670
5105,711
5106,677
5107,695
5108,717
5109,671
510,722
5110,744
5111,696
5112,679
5113,668
5114,668
5115,717
5116,736
5117,748
5118,795
5119,780
511,749
5120,806
5121,712
5122,687
5123,749
5125,680
5126,723
5127,667
5128,671
5129,711
512,689
5130,725
5131,718
5132,694
5133,728
5134,779
5136,714
5137,644
5138,702
5139,685
513,704
5140,664
5142,700
5143,673
5144,711
5145,703
5146,675
5147,737
5148,782
5149,846
514,749
5150,780
5151,634
5152,705
5153,696
5154,672
5155,678
5156,679
5157,659
5158,648
5159,675
515,655
5160,711
5161,700
5162,758
5163,697
5164,661
5165,675
5166,690
5167,779
5168,663
5169,709
516,679
5170,665
5171,652
5172,670
5173,695
5174,846
5175,811
5176,715
5177,708
5178,678
5179,735
517,730
5180,662
5181,709
5182,697
5183,669
5184,784
5185,763
5186,703
5187,678
5188,703
5189,764
5190,681
5191,718
5192,684
5193,799
5194,712
5195,748
5196,676
5197,731
5198,672
5199,750
519,748
51,829
5200,844
5201,719
5202,700
5203,710
5204,691
5205,730
5206,706
5207,694
5208,725
5209,701
520,641
5210,673
5211,671
5212,654
5213,733
5214,680
5215,756
5216,670
5217,690
5218,696
5219,683
521,656
5220,703
5221,668
5222,718
5223,684
5224,797
5225,795
5226,799
5227,711
5228,660
5229,736
522,666
5230,707
5231,707
5232,706
5234,694
5235,701
5236,677
5237,697
5238,657
5239,683
523,674
5240,710
5241,653
5242,729
5243,662
5244,748
5245,680
5246,663
5247,669
5248,742
5249,713
524,700
5250,823
5251,862
5252,778
5253,737
5254,650
5255,696
5256,704
5257,687
5258,696
5259,726
525,748
5260,660
5261,704
5262,706
5263,768
5264,641
5265,733
5266,654
5267,713
5268,669
5269,675
526,742
5270,678
5271,711
5272,630
5273,676
5274,683
5275,734
5276,694
5277,835
5278,802
5279,774
527,648
5280,726
5281,691
5282,711
5283,671
5284,666
5285,732
5286,662
5287,659
5288,684
5289,709
528,688
5290,700
5291,711
5292,759
5293,679
5294,691
5295,727
5296,698
5297,732
5298,694
5299,723
529,691
52,650
5300,751
5301,824
5302,762
5303,695
5304,693
5305,684
5306,678
5307,631
5308,674
5309,669
530,698
5310,681
5311,660
5312,720
5313,651
5314,660
5315,675
5316,683
5317,678
5318,666
5319,699
531,692
5320,730
5321,673
5322,675
5323,676
5324,674
5325,683
5326,762
5327,822
5328,797
5329,702
532,732
5330,676
5331,708
5332,621
5333,700
5334,686
5335,672
5336,640
5337,665
5338,659
5339,671
533,745
5340,676
5341,674
5342,707
5343,661
5344,736
5345,682
5346,716
5347,716
5348,683
5349,696
534,690
5350,717
5351,680
5352,718
5353,845
5354,814
5355,714
5356,734
5357,694
5358,766
5359,680
535,703
5361,653
5362,713
5363,658
5364,706
5365,675
5366,677
5367,670
5368,696
5369,651
536,648
5370,700
5371,682
5372,667
5373,671
5374,690
5376,737
5377,727
5378,667
5379,655
537,687
5380,799
5381,840
5382,745
5383,731
5384,782
5385,711
5386,680
5387,681
5388,696
5389,698
538,735
5390,679
5391,669
5392,692
5393,724
5394,734
5395,676
5396,744
5397,756
5398,684
5399,682
539,672
53,667
5400,678
5401,705
5402,696
5403,695
5404,709
5405,801
5406,827
5407,743
5408,667
5409,660
540,677
5410,665
5411,727
5412,724
5413,660
5414,681
5415,708
5416,667
5417,733
5418,718
5419,693
541,724
5420,713
5421,671
5422,678
5423,665
5424,706
5425,705
5426,695
5427,693
5428,663
5429,671
542,726
5430,890
5431,822
5432,787
5433,708
5434,709
5435,689
5436,686
5437,675
5438,680
5439,675
543,677
5440,676
5441,786
5442,674
5443,702
5444,650
5445,643
5446,640
5447,686
5448,695
5449,662
544,644
5450,743
5451,731
5452,653
5453,664
5454,658
5455,708
5456,881
5457,861
5458,760
5459,736
545,731
5461,690
5462,743
5464,684
5465,661
5466,687
5467,641
5468,690
5469,615
546,688
5470,657
5471,681
5472,689
5473,688
5474,687
5475,696
5476,672
5477,698
5478,683
5479,686
5480,693
5481,677
5482,726
5483,653
5484,702
5485,766
5486,788
5487,751
5488,703
5489,733
548,707
5490,717
5491,730
5492,640
5493,674
5494,710
5495,702
5496,714
5497,731
5498,770
5499,689
549,691
54,688
5500,709
5501,694
5502,648
5503,645
5504,674
5505,691
5506,659
5507,715
5508,638
5509,696
550,689
5510,808
5511,785
5512,765
5513,696
5514,661
5515,663
5516,723
5517,698
5518,714
5519,697
551,727
5520,707
5521,683
5522,673
5523,678
5524,690
5525,709
5526,685
5527,649
5528,663
5529,701
552,676
5530,725
5531,645
5532,662
5533,707
5534,655
5535,656
5536,812
5537,851
5538,803
553,753
5540,693
5541,780
5542,731
5543,687
5544,705
5545,725
5547,687
5548,701
5549,677
554,700
5550,677
5551,647
5552,683
5554,674
5555,693
5556,685
5557,700
5559,750
555,754
5560,681
5561,735
5562,656
5563,695
5565,659
5566,729
5567,934
5568,738
5569,738
556,679
5570,730
5571,759
5572,692
5574,643
5575,689
5576,693
5577,689
5578,660
5579,655
557,671
5580,680
5581,655
5582,694
5583,649
5584,679
5585,662
5586,675
5587,733
5589,659
558,706
5590,677
5591,671
5592,675
5593,681
5594,659
5595,779
5596,794
5597,711
5598,727
5599,703
559,773
55,698
5600,666
5601,687
5602,711
5603,685
5604,674
5606,698
5607,665
5608,680
5609,696
560,645
5610,677
5611,659
5612,675
5613,659
5614,682
5615,730
5616,687
5617,704
5618,654
5619,700
561,650
5620,735
5621,865
5622,747
5623,663
5624,756
5625,755
5626,688
5627,741
5628,704
5629,688
562,710
5630,674
5631,663
5632,665
5633,740
5634,736
5635,671
5636,664
5637,739
5638,654
5639,678
563,675
5640,700
5641,668
5642,653
5643,648
5644,633
5645,728
5646,653
5647,718
5648,681
5649,787
564,783
5650,759
5651,701
5652,755
5653,721
5654,698
5655,684
5656,739
5657,703
5658,726
5659,701
5660,657
5661,674
5662,730
5663,703
5664,694
5665,653
5666,651
5667,735
5668,698
5669,697
566,689
5670,728
5671,684
5672,870
5673,674
5675,690
5676,683
5677,867
5678,962
5679,798
567,743
5680,658
5681,741
5682,683
5683,660
5684,674
5685,686
5686,729
5687,685
5688,678
5689,670
568,731
5690,769
5691,745
5692,669
5693,717
5694,679
5695,688
5696,708
5697,652
5698,712
5699,709
56,720
5700,731
5701,779
5702,783
5703,762
5704,772
5705,677
5706,745
5707,733
5708,674
5709,695
570,717
5710,708
5711,705
5712,646
5713,730
5714,672
5715,654
5716,698
5717,641
5718,676
5719,698
571,696
5720,666
5721,703
5722,697
5723,676
5724,710
5725,676
5726,742
5727,740
5728,823
5729,802
572,739
5730,695
5731,682
5732,666
5733,677
5734,739
5735,789
5736,718
5738,704
5739,683
573,644
5740,666
5741,694
5742,643
5743,683
5744,690
5745,653
5746,656
5747,697
5748,675
5749,677
574,695
5750,735
5751,646
5753,678
5754,852
5755,830
5756,775
5757,741
5758,748
5759,725
575,742
5760,710
5761,719
5762,689
5763,674
5764,662
5765,681
5766,690
5767,712
5768,696
5769,645
576,674
5770,672
5771,724
5772,695
5773,696
5774,702
5775,721
5776,703
5777,728
5778,691
5779,683
577,677
5780,707
5781,653
5782,763
5783,886
5784,741
5785,719
5786,686
5787,641
5788,679
5789,698
578,673
5790,678
5791,643
5792,677
5793,645
5794,702
5795,653
5796,687
5797,679
5798,735
5799,679
579,677
57,663
5800,736
5801,701
5802,688
5803,729
5804,708
5805,748
5806,699
5807,758
5808,799
5809,796
580,739
5810,685
5811,709
5812,700
5813,667
5814,679
5815,660
5816,706
5817,703
5818,695
5819,674
581,684
5820,723
5822,706
5823,734
5824,686
5825,691
5826,715
5828,635
5829,645
582,703
5830,701
5831,724
5832,667
5833,654
5834,707
5835,816
5836,780
5837,705
5838,693
5839,717
583,688
5840,701
5841,680
5842,715
5843,771
5844,655
5845,682
5847,649
5849,663
584,718
5850,664
5851,657
5852,636
5853,661
5855,716
5856,699
5857,680
5858,683
5859,766
585,669
5860,665
5861,691
5862,656
5863,682
5864,717
5865,760
5866,780
5867,737
5868,718
5869,700
586,722
5870,657
5871,706
5872,757
5873,657
5874,677
5875,692
5876,724
5877,684
5878,742
5879,689
587,764
5880,651
5881,652
5882,694
5883,694
5884,721
5885,656
5886,726
5887,684
5888,728
5889,663
588,682
5890,787
5891,815
5892,718
5893,685
5894,710
5895,742
5896,693
5897,685
5898,731
5899,642
58,664
5901,622
5902,679
5903,675
5904,666
5905,712
5906,781
5907,659
5908,708
5909,749
590,624
5910,740
5911,756
5912,678
5913,671
5914,710
5915,700
5916,678
5917,818
5918,838
5919,744
591,747
5920,767
5921,709
5922,760
5924,673
5925,733
5926,685
5927,717
5928,685
5929,684
592,664
5930,664
5931,698
5932,707
5933,701
5934,661
5935,668
5936,732
5937,685
5938,667
5939,651
593,701
5940,651
5941,664
5942,738
5943,703
5944,736
5945,749
5946,764
5947,724
5948,705
5949,743
594,670
5950,715
5951,647
5952,640
5953,753
5955,756
5956,801
5957,703
5958,873
5959,750
595,735
5960,689
5961,668
5962,662
5963,683
5964,681
5965,655
5966,685
5967,702
5968,667
5969,681
596,717
5970,855
5971,745
5972,694
5973,696
5974,722
5975,749
5976,691
5977,666
5978,753
5979,693
597,679
5980,678
5981,704
5982,683
5983,656
5984,623
5985,679
5986,695
5987,707
5988,675
5989,685
598,663
5990,690
5991,700
5992,697
5993,701
5994,683
5995,785
5996,795
5997,748
5998,691
5999,693
599,709
59,657
5,686
6000,690
6001,651
6002,693
6003,716
6004,714
6005,703
6006,700
6007,646
6008,651
6009,704
6010,752
6011,702
6012,687
6013,657
6014,757
6015,740
6016,666
6017,725
6018,694
6019,737
601,760
6020,727
6021,748
6022,730
6023,758
6024,654
6025,764
6026,678
6027,658
6028,683
6029,750
602,730
6030,701
6031,676
6032,667
6033,657
6034,699
6035,667
6036,702
6037,672
6038,671
6039,704
603,661
6040,671
6041,724
6043,743
6044,676
6045,680
6046,680
6047,769
6048,739
6049,696
604,705
6050,706
6052,683
6053,725
6054,724
6055,716
6056,711
6057,687
6059,660
605,661
6060,664
6061,712
6062,689
6063,695
6064,749
6065,670
6066,712
6067,655
6068,738
6069,650
606,729
6070,665
6071,683
6072,667
6073,664
6074,725
6075,889
6076,738
6077,760
6078,711
6079,692
607,713
6080,662
6081,723
6082,694
6083,690
6084,702
6085,711
6086,675
6087,654
6088,678
6089,656
608,678
6090,768
6091,702
6092,686
6093,642
6094,626
6095,658
6096,716
6097,661
6098,725
6099,716
609,681
60,996
6100,757
6101,711
6102,791
6103,860
6104,696
6105,659
6106,717
6107,694
6108,736
6109,679
610,692
6110,696
6111,661
6112,697
6113,676
6114,682
6115,700
6116,684
6117,676
6119,665
611,725
6121,689
6122,691
6123,750
6124,715
6125,645
6126,734
6127,662
6128,716
6129,720
612,865
6130,666
6131,720
6132,679
6133,674
6134,731
6135,672
6136,704
6137,679
6138,694
6139,680
613,661
6140,667
6142,712
6143,682
6144,698
6146,698
6147,710
6148,704
6149,673
614,721
6150,687
6151,685
6152,700
6153,695
6154,670
6155,642
6156,739
6158,765
6159,730
615,700
6160,648
6161,738
6162,668
6163,711
6164,672
6165,716
6166,666
6167,638
6168,764
6169,695
616,661
6170,661
6171,694
6172,662
6173,735
6174,693
6175,687
6176,689
6177,709
6178,671
6179,705
617,629
6180,693
6181,684
6182,684
6183,791
6184,772
6185,802
6186,783
6187,741
6188,711
6189,699
618,738
6190,680
6191,733
6192,709
6193,668
6194,687
6195,659
6196,686
6197,704
6198,724
6199,717
619,711
61,752
6200,658
6201,731
6202,704
6203,700
6204,695
6205,670
6206,666
6207,666
6208,747
6209,765
620,795
6210,719
6211,794
6212,708
6213,714
6214,732
6215,664
6216,717
6217,650
6218,685
6219,672
6220,662
6221,685
6222,654
6223,664
6224,665
6225,661
6226,667
6227,766
6228,722
6229,707
622,704
6230,737
6231,698
6232,712
6233,672
6234,750
6235,724
6236,809
6237,732
6238,722
6239,660
623,722
6240,712
6241,675
6242,671
6243,686
6244,726
6245,679
6246,739
6247,708
6248,685
6249,724
624,739
6250,670
6251,744
6252,700
6253,706
6254,694
6255,696
6256,727
6257,652
6258,698
6259,680
625,717
6260,736
6261,742
6262,794
6263,726
6264,723
6265,724
6266,732
6267,807
