name,vsname,ASGard_completeness,generalization_completeness,ASGard_abstraction,generalization_abstraction,ASGard_variable_ratio,generalization_variable_ratio
1051,1051 9661451812224678005 vs 686131194926813834013,0.2067634487563313, 0.28292285676627316,0.7222222222222222, 0.6,0.3079637096774194, 0.2842741935483871
1052,1052 03616703861981145107772 vs 5533264336961484592578703,0.14414873887240354, 0.1425205096875546,0.5714285714285714, 0.6363636363636364,0.15535444947209653, 0.13593514328808448
1053,1053 25199621389326005 vs 011876610013313189266728102,0.22474682196946655, 0.2604166666666667,0.5555555555555556, 0.6153846153846154,0.2602108036890646, 0.4163372859025033
1054,1054 58138345917712780447 vs 0972678055958678195,0.24765962394525282, 0.27961205168079967,0.53125, 0.5135135135135135,0.2704899267399268, 0.30231227106227104
1055,1055 2225597264994149356775 vs 962357856761610263437,0.22454444517013916, 0.40139893938983295,0.5555555555555556, 0.5,0.29040404040404044, 0.4065656565656566
1057,1057 69774496766230954 vs 883506080307294052009,0.19894152586878183, 0.22873091758570108,0.6, 0.6153846153846154,0.21875, 0.38888888888888884
1058,1058 418934432830350674 vs 3313996158297227,0.10928146040335246, 0.17144423193543873,0.5, 0.6363636363636364,0.10966981132075472, 0.1535377358490566
105,105 400237270503724529 vs 405438692354279398,0.17094828005643947, 0.22502797645112638,0.5714285714285714, 0.5517241379310345,0.21485411140583555, 0.4297082228116711
1060,1060 488064093041790423 vs 5877190334399178720,0.28949869016432483, 0.2728506787330317,0.3142857142857143, 0.5238095238095238,0.18282967032967035, 0.3656593406593407
1061,1061 650393059883111166624 vs 15411400745173729947,0.21225088378734058, 0.1994291579578133,0.5769230769230769, 0.6086956521739131,0.2338255977496484, 0.21823722456633848
1062,1062 208186432821382744971 vs 7350804943738102,0.13714409596762533, 0.27701989886863837,0.7, 0.7083333333333334,0.19244868035190615, 0.46737536656891493
1063,1063 452402697809466074 vs 59643561114320261751436831,0.28573313561877955, 0.3602729885057471,0.5238095238095238, 0.391304347826087,0.35627530364372473, 0.291497975708502
1064,1064 88712779214838240 vs 008661768331799980517,0.20792383292383293, 0.2395604395604396,0.5833333333333334, 0.75,0.2060555088309504, 0.35323801513877207
1065,1065 9729440219056392562 vs 681538126542577825838603,0.21482440278978876, 0.24963089452252724,0.5789473684210527, 0.5428571428571428,0.32790697674418606, 0.28319238900634247
1066,1066 99092584797145219828842 vs 1037728182620019880399798,0.2249462365591398, 0.2316666666666667,0.6111111111111112, 0.5,0.29409722222222223, 0.240625
1067,1067 5149548379366004 vs 412621235111484434836,0.17409387997623293, 0.21922375010610307,0.5714285714285714, 0.7058823529411765,0.16709732988802756, 0.2506459948320413
1068,1068 38442711022282846 vs 339686414951399940459,0.08499294503102994, 0.24724876139457208,0.6, 0.6578947368421053,0.08533653846153846, 0.35556891025641024
1069,1069 616672314671828537803 vs 9554402087289630,0.18600919413649702, 0.2882525221971139,0.6153846153846154, 0.5660377358490566,0.1644518272425249, 0.3083471760797342
106,106 3487078531330 vs 06750926926929956550,0.164484126984127, 0.1634479717813051,0.6666666666666666, 0.68,0.2528837622005324, 0.35825199645075423
1070,1070 8857018910400016172179633 vs 883082182597651208824,0.19048369805133375, 0.172819352487396,0.625, 0.7333333333333333,0.2766106442577031, 0.3042717086834734
1072,1072 215355618987711814 vs 545559048521407249,0.14443735053703183, 0.14651430864122833,0.7, 0.5483870967741935,0.15097402597402598, 0.18332560296846012
1073,1073 055254291560165064 vs 22171059464238,0.16319641792700001, 0.1411723526068453,0.6521739130434783, 0.7368421052631579,0.17021813138317993, 0.1588702559576346
1075,1075 617623792740752284891352 vs 69240021870053435537,0.207193515704154, 0.2560553633217993,0.6521739130434783, 0.6818181818181818,0.4652777777777778, 0.4652777777777778
1076,1076 4010146684272213998015 vs 708790401146931477206399,0.1550938760682944, 0.16396526011892243,0.625, 0.6875,0.18905021173623715, 0.20795523290986087
1077,1077 244425764068601955 vs 06159958193896560125,0.22944550669216063, 0.25038853812530354,0.5882352941176471, 0.7333333333333333,0.42630385487528344, 0.2344671201814059
1078,1078 1297257519795403 vs 69032445809103461287,0.2159778826445493, 0.14934279517612853,0.5714285714285714, 0.6666666666666666,0.2408026755852843, 0.1806020066889632
1079,1079 9558873915226575162 vs 768439001515682811,0.13354015265779973, 0.22322829332478616,0.59375, 0.58,0.12794612794612795, 0.19528619528619529
107,107 65341431430367625 vs 708005291764729752,0.21772721298067793, 0.20055145383283202,0.6, 0.6071428571428571,0.22959183673469385, 0.3252551020408163
1080,1080 799456035765128636 vs 859172972367789894511035,0.20011645962732916, 0.2529114906832298,0.6363636363636364, 0.6666666666666666,0.21405228758169934, 0.21405228758169934
1081,1081 822074492649821233952444 vs 66595827205831255376,0.11472409034968856, 0.1631900849048395,0.6428571428571429, 0.6666666666666666,0.15863689776733256, 0.24676850763807287
1082,1082 4522703251758618030 vs 118264936126210536749,0.19036629464553873, 0.2407603407056788,0.5365853658536586, 0.54,0.18571327232744556, 0.22792083422004683
1083,1083 85592876764944054981 vs 5182847679402849222,0.2113476960907592, 0.16165087881074136,0.7272727272727273, 0.6818181818181818,0.3811684628474192, 0.3573454339194555
1084,1084 9275736959648574340 vs 942385450192550288478,0.2036991032719755, 0.288399432633207,0.625, 0.5833333333333334,0.3489702517162471, 0.24427917620137302
1085,1085 48199359342798308269 vs 01215528593289403,0.10114424729658339, 0.2221456458860775,0.6875, 0.5769230769230769,0.1294973544973545, 0.35317460317460314
1086,1086 2647365494865126082486 vs 689857811147878196528143,0.1917366255144033, 0.2272551440329218,0.5555555555555556, 0.6071428571428571,0.2007226013649137, 0.3412284223203533
1087,1087 50674683639894317 vs 025920200367324974,0.18499064463190024, 0.31868878505649806,0.5714285714285714, 0.5789473684210527,0.16709732988802756, 0.2297588285960379
1088,1088 714223478791460918330 vs 0229400280559690148498276,0.14680893849131538, 0.2359467455621302,0.5, 0.6296296296296297,0.10561846689895471, 0.35910278745644597
1089,1089 89341289115833028464186 vs 037341076577081591166713,0.08877527671622115, 0.14973276094655563,0.5833333333333334, 0.6470588235294118,0.06736374572036644, 0.21171462940686592
1090,1090 834191720563009103885 vs 60925529813964888847,0.1601762916119795, 0.2685080139416744,0.7142857142857143, 0.6296296296296297,0.21315192743764172, 0.3623582766439909
1091,1091 900960759485737764 vs 99906877127571820,0.19450917978741544, 0.29712754396364355,0.7, 0.6666666666666666,0.2814327485380117, 0.36184210526315785
1092,1092 13256998984205583018 vs 229398916203714559163044,0.14905631674157266, 0.2127454287500124,0.6666666666666666, 0.5833333333333334,0.20940550133096716, 0.36645962732919257
1093,1093 203788771139745 vs 54147038754559207763,0.11599105133426213, 0.2050378666095095,0.625, 0.6896551724137931,0.13878469617404351, 0.27756939234808703
1094,1094 01297230360694381206 vs 258794512932211828387445,0.14297405590376594, 0.2021186514656843,0.5714285714285714, 0.7333333333333333,0.1724415793714746, 0.2371071716357776
1095,1095 85477816778292037 vs 454472722011427247125,0.18091322153271916, 0.23066625340446723,0.6666666666666666, 0.5294117647058824,0.23549201009251472, 0.2649285113540791
1096,1096 493960313254623 vs 020509766096462343,0.22411750769959726, 0.16435678749111582,0.5625, 0.75,0.22074468085106383, 0.29432624113475175
1098,1098 48734034693677263484 vs 643986719050531533638663,0.18061632937198546, 0.2851486748545572,0.5, 0.5714285714285714,0.14615384615384616, 0.3507692307692308
1099,1099 26878376263995803775 vs 855213728831184423,0.17600388103879194, 0.1383909655312172,0.6666666666666666, 0.7666666666666667,0.3004267425320057, 0.43186344238975816
109,109 1550871631437477669728 vs 48774801713214883884,0.18836697900877314, 0.218866267052501,0.5714285714285714, 0.75,0.20050125313283207, 0.3007518796992481
10,10 1866055600465361686 vs 714448163525431,0.22665773011617518, 0.28968253968253965,0.5, 0.5348837209302325,0.177231807951988, 0.4529257314328582
1100,1100 18556447032868289968 vs 72245695623165464336320,0.16835262415260083, 0.17987539651386075,0.6428571428571429, 0.7391304347826086,0.19539211342490032, 0.3690739920248117
1101,1101 659700309510513093 vs 8942374111882753,0.09705181607481483, 0.08994959399666119,0.6, 0.625,0.10137989298789074, 0.16896648831315123
1102,1102 66894177027191735126 vs 53646279148944866481957,0.16158793945951083, 0.298989898989899,0.6, 0.56,0.17163009404388713, 0.4004702194357367
1103,1103 362662931977718902 vs 21395336552023742,0.14811181434599158, 0.2558378136200717,0.6, 0.7708333333333334,0.17312348668280872, 0.5337974172719935
1105,1105 129017141315326895240 vs 3831486461370345729,0.18351816745210603, 0.2364410612576563,0.625, 0.7037037037037037,0.19112874143526865, 0.36314460872701043
1107,1107 9771219321098728316 vs 9216817598256246216,0.1508587127158556, 0.24259968602825743,0.5833333333333334, 0.5925925925925926,0.12749838813668601, 0.29142488716956805
1108,1108 36321338788939918487129 vs 747837085475778109254,0.1518755861206627, 0.2640010970730806,0.6, 0.7058823529411765,0.16466165413533834, 0.3293233082706767
1109,1109 7352572353542 vs 355606956364947803699,0.20123730577981547, 0.2623861065247967,0.625, 0.625,0.24321266968325794, 0.3242835595776772
110,110 472499681350275 vs 3858717326178362801361,0.20061266133247557, 0.28465105070368224,0.5517241379310345, 0.5510204081632653,0.19015471167369902, 0.3208860759493671
1111,1111 947460835207479222129 vs 393603110859121002399,0.232051282051282, 0.300982800982801,0.5625, 0.6363636363636364,0.3123529411764706, 0.4858823529411765
1112,1112 77465895305829694 vs 133546601153705497859868,0.07492814488224131, 0.17621595602187745,0.6, 0.6521739130434783,0.08131868131868132, 0.2032967032967033
1113,1113 47919473750632750979668 vs 585168248913259605574623,0.14595015576323983, 0.2449228828622212,0.65, 0.7027027027027027,0.1793184276956365, 0.358636855391273
1114,1114 36334427452279653445 vs 6176922155237,0.5960796828479917, 0.6933043575292945,0.15, 0.16666666666666666,0.11514705882352941, 0.1612058823529412
1115,1115 4452568579178 vs 3884487952807072,0.24152534262307634, 0.18835177245233903,0.5, 0.7,0.36546840958605664, 0.23257080610021785
1116,1116 642334243775795089 vs 743729533820905155175,0.2164559062874764, 0.19766682371081035,0.5625, 0.6666666666666666,0.24743401759530792, 0.32991202346041054
1117,1117 487337791743188260187487 vs 648621641082768144,0.1164002472842886, 0.13161837099839396,0.625, 0.6666666666666666,0.1176923076923077, 0.20400000000000001
1118,1118 865662294398304314267 vs 45991852656690661,0.19893835431411744, 0.2510504201680672,0.75, 0.6923076923076923,0.4603580562659847, 0.4603580562659847
1119,1119 6475059854739420 vs 99918898999112334727003530,0.1937598116169545, 0.16618145708196086,0.6363636363636364, 0.7222222222222222,0.23180076628352492, 0.21524356869184455
111,111 25739553040535262903506 vs 96554838093042096276,0.1197907490479353, 0.21055368831908056,0.625, 0.6923076923076923,0.11904761904761904, 0.21428571428571427
1120,1120 58600953709445147141343 vs 49395507226749428330,0.14011053813686924, 0.15250319093095005,0.75, 0.56,0.26586042823156225, 0.20678033306899285
1121,1121 65908867403827397623 vs 7112668401867,0.2021333186587424, 0.2947598253275109,0.6470588235294118, 0.6875,0.32380952380952377, 0.32380952380952377
1123,1123 520434772109501083422709 vs 940148822460611374327,0.15404015929796122, 0.23503938395390228,0.5833333333333334, 0.4666666666666667,0.1490022172949002, 0.1490022172949002
1124,1124 361150156410589315617 vs 721452332582789501866587,0.1915, 0.2489705882352941,0.5714285714285714, 0.5555555555555556,0.2, 0.25
1125,1125 0225712713657303059 vs 9321037039659191462,0.1273635938529556, 0.19114927625565925,0.625, 0.75,0.10931899641577061, 0.3279569892473118
1126,1126 47179409595559199125158346 vs 09771257095907409698,0.5444709006650417, 0.6617293121378696,0.20754716981132076, 0.17307692307692307,0.20166666666666666, 0.16499999999999998
1127,1127 24336662273757988718 vs 1827307873098031296562,0.19638813105096697, 0.21611579226924843,0.5, 0.5882352941176471,0.1442495126705653, 0.18031189083820662
1128,1128 7052196843916964277 vs 0318869935226904291,0.21610674837620636, 0.21025104602510458,0.5625, 0.5769230769230769,0.23137771918259725, 0.38562953197099537
1129,1129 149331734612225 vs 911641008551800959899,0.18845798097251587, 0.3498565388100272,0.6666666666666666, 0.4375,0.271889400921659, 0.23790322580645162
1131,1131 02358276034157674 vs 1705799719592393559,0.2170200581348084, 0.24210418072560175,0.5769230769230769, 0.6341463414634146,0.22096774193548388, 0.3830107526881721
1132,1132 09619006382027557 vs 3067505853954072130,0.12409214525675893, 0.26633427540482413,0.4444444444444444, 0.45454545454545453,0.08711433756805807, 0.2177858439201452
1133,1133 1876523916414719435590 vs 1345487326441722699777,0.1013174250772162, 0.17155793069631192,0.5714285714285714, 0.5384615384615384,0.1050298380221654, 0.18380221653878942
1134,1134 999919438218540444 vs 97035014364391632281878,0.18866147360259733, 0.19556368570251736,0.7727272727272727, 0.6666666666666666,0.30158730158730157, 0.21288515406162464
1135,1135 821533869894929716 vs 965170396295169664300008,0.21948966390230734, 0.30610911520877576,0.5384615384615384, 0.5,0.2549813200498132, 0.3096201743462017
1136,1136 389611543842959658629025 vs 7746251949761515723,0.181195777467694, 0.2662512527778988,0.5833333333333334, 0.7368421052631579,0.1982690794649882, 0.3965381589299764
1137,1137 055224346605778714954 vs 976480718084997641,0.18131559017634968, 0.13418223829616233,0.65, 0.5945945945945946,0.19285714285714287, 0.3263736263736264
1138,1138 5739755730262804600068 vs 5688469544072142853826,0.16661636204979857, 0.14959298086233075,0.5454545454545454, 0.5625,0.18087855297157623, 0.18087855297157623
113,113 284198717463507925147 vs 24057932275890967,0.19970031955720685, 0.25978166139167924,0.5714285714285714, 0.6666666666666666,0.19799777530589543, 0.2474972191323693
1140,1140 0714842638581433741683 vs 2681333765898974890,0.1759484376274782, 0.22133213941314228,0.6111111111111112, 0.7241379310344828,0.19378063725490197, 0.36994485294117646
1141,1141 9746320258170927611 vs 19768205118757653870,0.18834515206390573, 0.2363210181596629,0.5, 0.4,0.1527777777777778, 0.12222222222222222
1142,1142 782185682221160135241 vs 371294629354749884405,0.1418057026836158, 0.1728570798022599,0.6470588235294118, 0.6296296296296297,0.1642156862745098, 0.2537878787878788
1143,1143 2405778485475871918933102 vs 880668669979428398,0.19558759634275352, 0.20333043675381596,0.6818181818181818, 0.75,0.4821428571428571, 0.3857142857142857
1144,1144 6699474139361753629 vs 488191300268456220914,0.21968192023321148, 0.2817286993417153,0.6, 0.5454545454545454,0.3125, 0.3125
1145,1145 297120617668956895 vs 908268327114694472,0.156953821891479, 0.15124316199300186,0.5714285714285714, 0.6923076923076923,0.15714285714285714, 0.17678571428571427
1146,1146 319115525199702809007214 vs 510250501819017698,0.20153783034350065, 0.2587476979742173,0.6111111111111112, 0.6666666666666666,0.20605742296918766, 0.33718487394957986
1147,1147 2791349056653231732428 vs 1661435492665025596822,0.24336283185840707, 0.28810020876826725,0.6551724137931034, 0.6206896551724138,0.6018518518518519, 0.5701754385964912
1149,1149 9784342805209698575 vs 29646798586048488579974879,0.22076309129842325, 0.2122581273116605,0.625, 0.6,0.29976489028213166, 0.29976489028213166
114,114 08337340100783090990 vs 5311809336135154903,0.1811649038323731, 0.21786912030269157,0.6666666666666666, 0.7222222222222222,0.23859649122807017, 0.387719298245614
1150,1150 321681347771333321 vs 4233972233662143585,0.1525546877027273, 0.2990859433790902,0.375, 0.3684210526315789,0.09285714285714286, 0.21666666666666667
1151,1151 118059787107689767 vs 4691088302514981764601,0.2667410714285714, 0.28745928338762217,0.6428571428571429, 0.6666666666666666,0.5383928571428571, 0.5982142857142857
1152,1152 9349015730732206665 vs 51407126138292214,0.18135509771246777, 0.2842277685199212,0.5833333333333334, 0.46153846153846156,0.2063953488372093, 0.17691029900332225
1153,1153 534324445991405906949 vs 3113399782590800906,0.5605609214826469, 0.6283222622745168,0.16666666666666666, 0.0975609756097561,0.1616161616161616, 0.0808080808080808
1154,1154 53537590495752850349 vs 3083260232933369435078762,0.2449023078940467, 0.3100831496694049,0.45454545454545453, 0.5294117647058824,0.2654569892473118, 0.23891129032258066
1155,1155 487294885239160643 vs 1313881211427070699712567,0.14493734057890656, 0.3258559622195986,0.7368421052631579, 0.6285714285714286,0.24285714285714285, 0.3816326530612245
1156,1156 89870063872012871467446 vs 0879693046419355479501,0.2191200684976619, 0.24686908402504731,0.6923076923076923, 0.6,0.4428649535265172, 0.4428649535265172
1157,1157 611131613134645212948 vs 61039833271372514,0.2004636440054639, 0.21380731078653437,0.6111111111111112, 0.6842105263157895,0.2605908584169454, 0.3079710144927536
1159,1159 487171285681947494750 vs 2925949798166002694679,0.16985514485514486, 0.16685814185814185,0.7058823529411765, 0.75,0.23153988868274583, 0.2894248608534323
115,115 76283868234595126085 vs 2354349053518115,0.09893180294906162, 0.2023207104557641,0.6, 0.6470588235294118,0.09298642533936652, 0.3409502262443439
1160,1160 6244589349212412197709937232 vs 49597953266755048809,0.18695947615517666, 0.2942133848844702,0.625, 0.5,0.2923076923076923, 0.2630769230769231
1161,1161 8408965207178448 vs 56331088782408278750,0.18522315775890574, 0.16545591283378902,0.6538461538461539, 0.7777777777777778,0.2900098183603338, 0.3582474226804124
1162,1162 177892395807864314899202 vs 9151000626847208818,0.12453891138101664, 0.19257759784075573,0.5833333333333334, 0.6923076923076923,0.10530303030303029, 0.2707792207792208
1163,1163 3126752848183304 vs 90923493804698199037,0.11369616396620963, 0.3452892027881641,0.5833333333333334, 0.59375,0.13886748844375962, 0.37692604006163327
1164,1164 281468276107783061281294 vs 9576302668291993465870,0.20899759718441857, 0.2555359475169244,0.5416666666666666, 0.6363636363636364,0.3278592375366569, 0.17653958944281523
1165,1165 5296750394280526735 vs 30756764699510509034204,0.19071548217276862, 0.2758257432998325,0.6875, 0.6842105263157895,0.32380952380952377, 0.3826839826839827
1166,1166 28409963945927410 vs 899466155941035400392184,0.12941401431038735, 0.24682704169750802,0.5714285714285714, 0.4782608695652174,0.15555555555555556, 0.21388888888888888
1167,1167 7598010635096975218451 vs 9968740780773820893208,0.19530981067125647, 0.2233676975945017,0.625, 0.7419354838709677,0.20726495726495725, 0.4767094017094017
1168,1168 0178775720336045594 vs 292560179485606,0.14944309821469398, 0.3222865483467025,0.625, 0.5476190476190477,0.16967411796391058, 0.3902504713169943
1169,1169 32536575321927328544 vs 38889507755940678706,0.19702532028039643, 0.2648582910321489,0.6, 0.5833333333333334,0.2716216216216216, 0.21126126126126127
116,116 986026493092897088614 vs 0025983751818992759792,0.17369434641849618, 0.18184420640621257,0.5625, 0.6428571428571429,0.14423076923076922, 0.28846153846153844
1170,1170 65539819241412822 vs 850306740168131678925,0.21003758221108676, 0.20164422173504537,0.5625, 0.6,0.16875, 0.16875
1171,1171 19948422992820161121 vs 89892431636505212300203,0.24288910896053756, 0.24529910244195963,0.5555555555555556, 0.52,0.27056277056277056, 0.35173160173160173
1172,1172 447364250071831386 vs 646707039188346161470837,0.12007909027265334, 0.188282151709523,0.6666666666666666, 0.6,0.18214285714285713, 0.20491071428571428
1173,1173 9738271673663266158146 vs 456593047101617475,0.18101047969832496, 0.2626940278873981,0.75, 0.6875,0.28428093645484953, 0.2605908584169454
1174,1174 32038404076766849375 vs 20891856827993508871330,0.10838602037232176, 0.18089948483784102,0.5833333333333334, 0.7428571428571429,0.0875136740115643, 0.32505078918581026
1175,1175 9876912694868496491661 vs 2254438274237266194,0.21119299528361646, 0.2439343977471396,0.5, 0.5555555555555556,0.2309542902967121, 0.28869286287089013
1176,1176 173142941609381606245 vs 74629661771264689707473,0.2355034608854643, 0.21219487405349552,0.6666666666666666, 0.6666666666666666,0.300187617260788, 0.4002501563477173
1177,1177 43525010836481203 vs 0249224092120223227889,0.15843859038051417, 0.12733200119769994,0.6428571428571429, 0.4444444444444444,0.14416475972540044, 0.12814645308924486
1179,1179 350108177446454730 vs 7186256625802525088951,0.09962504649556303, 0.15399939334360663,0.631578947368421, 0.7755102040816326,0.11019283746556474, 0.34894398530762166
117,117 2830863247345745174590 vs 035463255431907837,0.09541067989662305, 0.14954038787826723,0.7, 0.631578947368421,0.1060849598163031, 0.18185993111366244
1180,1180 6821469671973745 vs 03368551486592368120404,0.22880225372591784, 0.1525336241366776,0.6, 0.6363636363636364,0.32971014492753625, 0.15386473429951691
