directory,template,vsfiles,is_same,ASGard_completeness,generalization_completeness,ASGard_completeness_v2,generalization_completeness_v2,ASGard_abstraction,generalization_abstraction,ASGard_variable_ratio,generalization_variable_ratio
java.util.Collections,Template9,Collections29vs1,False,0.20687022900763358,0.18936170212765957,0.2023512412977801,0.3168337784783339,0.9230769230769231,0.7142857142857143,1.1423076923076922,0.6346153846153846
java.util.Collection,Template10,Collection20vs21,True,0.814569536423841,0.9966887417218543,0.814569536423841,0.9966887417218543,0.0,0.0,0.0,0.0
java.util.Collection,Template11,Collection29vs35,False,0.2166178269866924,0.268308406395049,0.23288407541115125,0.34836341756919376,0.5555555555555556,0.5652173913043478,0.5682951146560319,0.4925224327018943
java.util.Collection,Template1,Collection33vs22,False,0.26013189786370555,0.27356250136800403,0.2605791053517827,0.38050003660590087,0.6923076923076923,0.5625,0.5068681318681318,0.5068681318681318
java.util.Collection,Template2,Collection5vs3,False,0.6198495104333444,0.854147710159631,0.7019022557582867,0.871535384599126,0.17073170731707318,0.03296703296703297,0.1451751558134537,0.03110896196002579
java.util.Collection,Template3,Collection11vs2,True,0.7681500514235369,0.998595066850598,0.7681500514235369,0.998595066850598,0.0,0.0,0.0,0.0
java.util.Collection,Template4,Collection6vs15,True,0.826417582117287,0.9982469803792972,0.826417582117287,0.9982469803792972,0.0,0.0,0.0,0.0
java.util.Collection,Template5,Collection10vs19,True,0.7551515151515151,0.9903846153846154,0.7551515151515151,0.9903846153846154,0.0,0.0,0.0,0.0
java.util.Collection,Template6,Collection9vs18,True,0.8901735863977858,0.9986662712534599,0.8901735863977858,0.9986662712534599,0.0,0.0,0.0,0.0
java.util.Collection,Template8,Collection8vs17,True,0.8340083761507171,0.9982652269321344,0.8490459751659174,0.9982652269321344,0.0,0.0,0.0,0.0
java.util.Collection,Template9,Collection16vs7,True,0.8603023765080442,0.996985931654182,0.8603023765080442,0.996985931654182,0.0,0.0,0.0,0.0
java.util.Date,Template1,Date4vs3,False,0.2564102564102564,0.32887700534759357,0.2848816355810617,0.46894428503108565,0.6,0.5714285714285714,0.4182692307692308,0.5576923076923077
java.util.Date,Template2,Date12vs6,False,0.2389240506329114,0.2866323907455013,0.20321503984742184,0.3759961855459438,0.85,0.6153846153846154,0.6304945054945055,0.5934065934065934
java.util.HashMap,Template10,HashMap71vs69,True,0.7817589576547231,0.993485342019544,0.7817589576547231,0.993485342019544,0.0,0.0,0.0,0.0
java.util.HashMap,Template11,HashMap25vs50,True,0.8278965129358831,0.9977502812148481,0.8278965129358831,0.9977502812148481,0.0,0.0,0.0,0.0
java.util.HashMap,Template12,HashMap5vs1,False,0.28662981594722414,0.23974082073434128,0.3438207404471057,0.4043093646008283,0.72,0.5909090909090909,0.5750507099391481,0.41531440162271804
java.util.HashMap,Template13,HashMap29vs22,False,0.7403564277744662,0.8967851099830795,0.755357879774405,0.9267122136121173,0.08888888888888889,0.08333333333333333,0.08333333333333333,0.08333333333333333
java.util.HashMap,Template14,HashMap34vs36,False,0.803488880787459,0.9643014128728414,0.8308457892818082,0.9697314375987361,0.07272727272727272,0.015873015873015872,0.06350806451612903,0.015877016129032258
java.util.HashMap,Template15,HashMap40vs55,True,0.8208955223880597,0.9950248756218906,0.8208955223880597,0.9950248756218906,0.0,0.0,0.0,0.0
java.util.HashMap,Template16,HashMap20vs19,False,0.8004683840749415,0.9792026703275997,0.7982126033002235,0.9792026703275997,0.02857142857142857,0.0,0.024390243902439025,0.0
java.util.HashMap,Template17,HashMap5vs72,False,0.2553475935828877,0.255011135857461,0.2706748359370463,0.4477757128753122,0.72,0.6923076923076923,0.6317733990147784,0.6317733990147784
java.util.HashMap,Template18,HashMap8vs14,False,0.34371452061230084,0.3697727464729239,0.3628068070251991,0.4526562670448347,0.47619047619047616,0.47058823529411764,0.3888888888888889,0.3111111111111111
java.util.HashMap,Template1,HashMap65vs68,False,0.727786623959551,0.8732799443517965,0.7261268143621085,0.9012812134711496,0.0975609756097561,0.061224489795918366,0.07846153846153847,0.05884615384615385
java.util.HashMap,Template2,HashMap23vs26,False,0.7652278707941028,0.9274253243443302,0.7731338743795712,0.9449414020194757,0.05405405405405406,0.05,0.05,0.05
java.util.HashMap,Template5,HashMap21vs39,False,0.7723668816796307,0.9385796545105566,0.7992079301840258,0.9741589198760514,0.04878048780487805,0.045454545454545456,0.045454545454545456,0.045454545454545456
java.util.HashMap,Template6,HashMap8vs9,False,0.62091304787934,0.7829107197084726,0.587177345885211,0.8121495090596214,0.23333333333333334,0.1111111111111111,0.19444444444444445,0.1111111111111111
java.util.HashMap,Template7,HashMap54vs24,True,0.8477801268498943,0.9978858350951374,0.8477801268498943,0.9978858350951374,0.0,0.0,0.0,0.0
java.util.HashMap,Template8,HashMap67vs66,True,0.8475836431226766,0.9981412639405205,0.8475836431226766,0.9981412639405205,0.0,0.0,0.0,0.0
java.util.HashMap,Template9,HashMap35vs46,False,0.6963256134683807,0.8177514630941953,0.6816519269947063,0.8390810625149123,0.13333333333333333,0.125,0.125,0.125
java.util.HashSet,Template1,HashSet6vs2,True,0.7697368421052632,0.9990601503759399,0.7697368421052632,0.9990601503759399,0.0,0.0,0.0,0.0
java.util.HashSet,Template2,HashSet19vs18,True,0.4819277108433735,0.9936305732484076,0.6751592356687899,0.9936305732484076,0.0,0.0,0.0,0.0
java.util.HashSet,Template3,HashSet9vs5,True,0.7576126674786845,0.9903381642512077,0.7576126674786845,0.9903381642512077,0.0,0.0,0.0,0.0
java.util.HashSet,Template4,HashSet8vs4,True,0.8247422680412371,0.9974226804123711,0.8247422680412371,0.9974226804123711,0.0,0.0,0.0,0.0
java.util.HashSet,Template5,HashSet32vs30,False,0.6525469252278053,0.813782991202346,0.6661049869805288,0.9035785538601877,0.12244897959183673,0.1267605633802817,0.0902714932126697,0.13540723981900454
java.util.Iterator,Template1,Iterator23vs18,False,0.3953068592057762,0.471342383107089,0.47778346495076535,0.6313411978811219,0.4444444444444444,0.3953488372093023,0.35607160135462024,0.37832607643928395
java.util.Iterator,Template2,Iterator25vs24,False,0.792243601986249,0.9417562724014337,0.8033412228527774,0.973209170031649,0.046511627906976744,0.03636363636363636,0.0367003367003367,0.0367003367003367
java.util.Iterator,Template3,Iterator6vs4,True,0.5079545454545454,0.9715909090909091,0.5079545454545454,0.9715909090909091,0.0,0.0,0.0,0.0
java.util.Iterator,Template5,Iterator5vs27,False,0.23519340519974635,0.21060916359833548,0.21833555300895097,0.29661628519218264,0.7027027027027027,0.6129032258064516,0.5513513513513514,0.4029106029106029
java.util.Iterator,Template6,Iterator11vs8,False,0.3636553369111509,0.3596938775510204,0.43442928039702233,0.552253928866832,0.4782608695652174,0.46153846153846156,0.3919082125603865,0.427536231884058
java.util.Iterator,Template7,Iterator9vs8,False,0.456268221574344,0.6166666666666667,0.5709919639803944,0.7684728713097002,0.34782608695652173,0.2608695652173913,0.3167701863354037,0.23757763975155277
java.util.Map,Template10,Map13vs19,True,0.78,0.9983333333333333,0.78,0.9983333333333333,0.0,0.0,0.0,0.0
java.util.Map,Template11,Map64vs57,True,0.790983606557377,0.9959016393442623,0.790983606557377,0.9959016393442623,0.0,0.0,0.0,0.0
java.util.Map,Template12,Map30vs23,False,0.20105014602622256,0.21477414007459594,0.18051625125806642,0.24372742880824105,0.8387096774193549,0.5,0.6882352941176471,0.21176470588235294
java.util.Map,Template13,Map28vs27,False,0.6228670955561711,0.7814356511835503,0.5889022275576898,0.8108730671755882,0.23333333333333334,0.1111111111111111,0.19444444444444445,0.1111111111111111
java.util.Map,Template14,Map33vs78,False,0.25669199784062124,0.30078125,0.3312529124240291,0.48676891960222485,0.6,0.5483870967741935,0.4838709677419355,0.5483870967741935
java.util.Map,Template16,Map69vs70,False,0.4719626168224299,0.6567796610169492,0.5979230829977098,0.8211324330727316,0.35294117647058826,0.23809523809523808,0.2857142857142857,0.23809523809523808
java.util.Map,Template17,Map16vs10,True,0.860036832412523,0.9990791896869244,0.860036832412523,0.9990791896869244,0.0,0.0,0.0,0.0
java.util.Map,Template18,Map46vs47,False,0.8053928541544642,0.9640783726810754,0.8329219312191448,0.9695422977156722,0.07272727272727272,0.015873015873015872,0.06350806451612903,0.015877016129032258
java.util.Map,Template19,Map11vs17,True,0.8401162790697674,0.998546511627907,0.8401162790697674,0.998546511627907,0.0,0.0,0.0,0.0
java.util.Map,Template1,Map9vs15,True,0.6813314608398208,0.9840811244075576,0.6813314608398208,0.9840811244075576,0.0,0.0,0.0,0.0
java.util.Map,Template20,Map79vs59,False,0.19310790467804695,0.19026548672566373,0.19603345925526178,0.2951117675462266,0.7142857142857143,0.7142857142857143,0.39230769230769236,0.5884615384615384
java.util.Map,Template21,Map76vs22,False,0.2540106951871658,0.24719101123595505,0.26468921498449055,0.43835003579098064,0.72,0.6923076923076923,0.6317733990147784,0.6317733990147784
java.util.Map,Template2,Map60vs59,False,0.21457126844759944,0.2606611054806268,0.2048778272322645,0.3691449420171375,0.7647058823529411,0.5882352941176471,0.48413793103448277,0.3724137931034483
java.util.Map,Template3,Map43vs39,False,0.8009412384196409,0.984852972634974,0.798664933383796,0.984852972634974,0.02857142857142857,0.0,0.024390243902439025,0.0
java.util.Map,Template4,Map21vs24,False,0.6485364567556349,0.7726739604098095,0.6997484497484497,0.8475697532445998,0.07692307692307693,0.047619047619047616,0.05823209049015501,0.043674067867616254
java.util.Map,Template5,Map25vs22,True,0.7638378536016331,0.9665500145815107,0.7678915135608049,0.9665500145815107,0.0,0.0,0.0,0.0
java.util.Map,Template6,Map20vs14,True,0.8775100401606426,0.9979919678714859,0.8775100401606426,0.9979919678714859,0.0,0.0,0.0,0.0
java.util.Map,Template7,Map51vs56,False,0.7276306905339014,0.8723999698590912,0.7259598181642807,0.900586205501744,0.0975609756097561,0.061224489795918366,0.07846153846153847,0.05884615384615385
java.util.Map,Template8,Map18vs12,True,0.770096463022508,0.9983922829581994,0.770096463022508,0.9983922829581994,0.0,0.0,0.0,0.0
java.util.Map,Template9,Map55vs54,True,0.848314606741573,0.99812734082397,0.848314606741573,0.99812734082397,0.0,0.0,0.0,0.0
java.util.Properties,Template1,Properties4vs10,False,0.7648265170928026,0.9072005177737137,0.7502430360431681,0.9080342236939486,0.17424242424242425,0.03773584905660377,0.14375,0.0375
java.util.Properties,Template2,Properties31vs27,True,0.8247863247863247,0.9914529914529915,0.8247863247863247,0.9914529914529915,0.0,0.0,0.0,0.0
